text,y
확실히 화장이 좀 쫀득쫀득 잘 먹는 느낌이에요!✨✨,4
요즘은 화장할 맛 나요😆,4
피부의 ph균형을 맞춰주니까,3
피지 생성을 억제해줘서,3
피부 번들거림없이,3
건조함은 잡아주고!,3
제 피부에도 잘 맞구요~,4
요건 정말 내 피부가 좋아하는,4
인정💜,4
소문난,3
둑흔둑흔~ㅎㅎ,4
보습력이 짱짱하구요~,3
수분 및 영양을 공급해,3
다음 제품 흡수가 잘 될 수 있도록,3
"피부 진정도 빠르고,",3
각질과 피부결 개선에도 좋은편아라,3
피부가 매끈매끈해지는 느낌이,3
넘나 좋아요!💕💕,4
완전 핵이득!,4
서둘러서둘러 겟해야겠죠? ㅎㅎ,4
개봉하기만을 넘나 기다렸던!,4
대박 오싹해😱,4
최고최고,4
짱이야👍🏻👍🏻,4
방심금물🙅🏼,3
끝까지 집중해서 봐봐여,2
강추!,4
젤루 좋아하는,4
#최애팩 ❣️,4
어떨지 넘나 궁금했는데🙄,2
대박 촉촉하고,4
컬러감 대박 자연스럽고,4
밀착력 좋고!,3
완전 최고……👍🏻👍🏻,4
정답은 너다!✨,3
확실히 자극이 없더라고요!,4
즉각적인 #수분공급 #피부진정 에 좋더라구요 💯💯,4
마스크팩처럼 사용하여도 좋고,3
피부진정에 참 좋아요✨✨,4
피부 컨디션에 따라 골라 쓸 수 있어서,3
좋구요~,3
쫀쫀한,2
딱이에요!😍,3
"발색력은 업업 시킨,",3
쨍한 레드컬러,3
넘 예쁘다!💄💄,4
얇은,3
초슬림 패키지,4
덕에 미니백에도 쏙쏙~ 들어가고,4
입술라인은 아찔하게 표현하고>ㅆ<,4
컬러도 다양하고,3
타입도 다양해서,3
취향 껏 고를 수 있는 것도 #SEP립스틱 의 장점👍🏻,4
아찔한 SEP 레드컬러로,3
섹쉬~~미 발산해볼카🎶💋💋,4
넘예뿌죵??,4
퍼 컬러도 넘나 예쁘고😍,4
컬러가 유니크하면서,3
고급스러워서,3
원피스에도 여성스러운 코디에도 잘 어울려요!,4
올 겨울 데이트 필수품:),4
늘어진 모공을 잡아주는,3
시원한 쿨링감으로,3
늘어진 모공을 꽉 쪼여주는,4
시원한 쿨링감으로,3
피부열감관리와 모공관리에 아주 탁월해요,4
훨씬 간편하게 제조해서 사용할 수 있다는 점도,4
너무 좋아요 !!,4
너무 좋습니다,4
수분 진정 쿨링감을 동시에 피부에 부여해준답니다,3
없어서는 안될,3
필수템입니다,4
가격이 착하고,3
사용법이 간편해서,3
더 좋아요,4
잠잘 때 좋은,3
향기로운,3
산뜻함을 느낄 수 있다 !,3
끈적임이 없는,2
쫀쫀한 텍스쳐로,2
피부에 가볍게 밀착되는,3
오랫동안 촉촉하게 유지되는,3
제일 대박인건 ~~,4
여름에 어울리는,3
시원한 향의,3
작아서,3
가지고 다니기도 좋고,3
선물하기에도 좋은 것 같아용 !,3
칙칙했던 피부의 개선에,3
아주 굿템이에요,4
광채로 빛이 나는 피부로 만들어주니,3
너무 좋네요,4
정사이즈였어용,2
착용감 자체가 나쁘지않고,3
편안했고,3
더 부드러운 재질이었고,3
말해뭐해 ❤,4
심플하면서도,2
예쁩니다,3
예민한 피부에도 부드럽게 세안하는,3
저자극,3
조밀하고,3
부드러운 거품이라,3
예민한 피부에도 좋고,3
소량으로도 충분히 세안 가능한거 아시겠죠!!,4
당김이 적고,3
은은한 향이,3
참 좋아용,4
진짜 너무 효자템이라서,4
그 어떤 안티에이징 성분이 담긴 앰플보다 단시간 내 더 엄청난 재생 효과를 볼 수 있어요,4
주름 개선 효과를 주어,3
탄탄한 피부로 가꾸어주고,3
쫀쫀한,2
놀라운 주름 재생 효과를 볼 수 있어용,3
강력한 안티에이징 효과를 느껴볼 수 있답니당,4
같이 쓰면 더 좋은,4
칙칙하고 생기 잃은 피부를 소생시켜주는,3
자연스럽게 톤업되어,3
피부를 생기있게 되찾아주면서도,3
특유의 뻑뻑함 또는 뭉침없이,3
"부드럽게 발려,",3
아주 좋았어요,4
촉촉하고,3
자연스럽게 커버해,3
깐달걀 같이 건강해 보이는 피부로 연출해주는,3
피부 본연의 힘을 활성화시키는,3
피부 리듬을 되찾아 주고,3
피지 조절에 효과적인,3
번들거림 없는 롱 라스팅 효과가 있어서,3
넘 좋아요,4
지속력도 아침에 그리면 야자감독한 밤까지 거의 14시간 정도 쭉 가고,3
그리기도 쉬운,3
역시 모테라이너 유명한 이유가 있네용 💜,4
잘쓰고있어용,3
너무 예쁘죠!!,4
"피부에 순하게 작용하며,",3
"주름개선과 피부탄력,  피부결 개선에 탁월한 효과가 있어요",4
매끄러운 발림성,3
빠르게 흡수되는,3
묽은 제형으로,2
쫀쫀하고,3
탄탄하게 마무리된답니다,3
애칭으로 부르는게 더 익숙한,3
너무 잘맞는,4
무자극,3
민감 피부도 안심 사용!,3
민감한 피부에 즉각 진정 솔루션,3
민감하고 손상된 피부를 빠르게 진정!,3
피부 장벽 강화,3
피부 보호,3
통기성과 밀착력이 우수한,3
붙인 듯 안 붙인 듯 투명하게 피부에 밀착되는,3
유효성분을 피부 속 깊이 침투시켜,3
확실한 관리,4
"끈적임 ZERO,",3
수분가득,4
산뜻하고,3
촉촉한 마무리감!,3
산뜻한 사용감과,3
빠른 흡수력,3
진짜 최고당,4
잡티와 피부톤을 환하게 케어,3
가볍고,3
산뜻한 텍스처로,3
빠르게 흡수,3
휴대도 간편한,3
진짜 수시로 편하게 바르고 있구,4
"무엇보다 휴대하기 간편하여,",3
언제어디서나 사용가능하다는 점때문에,3
뛰어난 보습효과가 있어서,4
좋답니당,3
"휴대용, 아기발만들기, 출퇴근 전 간편사용, 여름대비, 뒤꿈치보습에 다 좋은",4
얼른 사용해보셨으면 좋겠습니다아,3
겔이 10분 이내로 굳는,3
제일 빠른,4
"노화 방지, 주름 개선, 미백 기능 등",3
성분이 우수한,3
코 피지 제거는 물론,3
얼굴 전체를 바를 수 있으며,3
컬러가 정말 이쁘고,4
가장 마음에 들었던 점이에용,4
추천드립니다,3
완벽하게 혀 청소가 가능해용,4
단순하게 긁어내기만 하는 형태인거랑 다르죠!?,3
가장 마음에 들었던 점이에용 히히,4
입 냄새 제거 효과가 있어요,3
"특히 흡연자나 커피 (믹스커피, 라떼 종류)를 많이 마시는 사람들이 큰 효과를 보고 있다는",4
추천드립니당,3
많은 사람들이 사랑하는,4
사용해보세요,3
엄청 청량감이 느껴지고,4
후끈거리는 찜찔 기능이 있어서,2
바르고 잤을때 일어나서 다리가 편해진답니당 !!,4
탁월한 피부관리 마스크팩인,4
이거하나면 5스텝으로 피부 관리가능해서,3
여행갈때 필수품이랍니다,4
여행 잇템,3
착한 성분들이라서,3
안심하고 사용할 수 있는,3
사용감은 너무 좋은데,4
패키지는 더 세련되게 변한 것 같아요.,4
탈모 및 건강한 두피 관리에 좋은,3
거품도 풍성하고,3
머리카락이 덜 빠지고,3
볼륨도 살아나는 느낌이랍니당,3
풍부한 영양감을 준답니다!,3
금방 흡수됩니당,3
너무 마스크팩이 신기해서,4
피부에 영양과 수분이 공급되면서,3
본연의 촉촉하구 건강한 광채를 찾아주는,3
속당김부터 채워줘서,3
조아용,3
수분감이 채워져서,3
메이크업도 잘 받고,3
피부결도 개선되서,3
행복합니다 ( ◍˃̵㉦˂̵◍ ),4
피부진정+영양공급+피부장벽강화로,3
피부가 깨끗하고,3
건강해진당,3
노폐물제거와 수분공급을 위한,3
민감피부에 사용가능하다는 점이,3
개인적으로 제품에서 가장 마음에 들었던 점 입니다,4
추천드려요,3
진짜 저랑 찰떡인 레드쥬~~~,4
입술에 부드럽게 발리고,3
밀착력도 대박인,4
매끈하게 블랙헤드랑 화이트헤드 쏙쏙 제거해주는,4
순하게 관리해준당,3
피부 진정 끝~~ ღ`ᴗ`ღ,4
사용법이 간편하고,3
자세를 많이 숙이지 않아도 가능하다는 점,3
깔끔하고,3
일상적으로 사용이 가능하다는 점,3
이 제품만이 가지고 있는 의미있는 특이점`같아용ㅎㅎ,4
가장 마음에 들었던,4
깔끔하고,3
일상적으로 사용이 가능하다는 점이었어용,3
추천합니다,3
두피도 좋아지고,3
머릿결도 차분해졌어용,3
머리에서 윤기나구ㅠ,3
성분이 좋아,3
너무 좋았습니다,4
두피가 하얗게 ~~~ 건강해졌어요,4
간편하게 뽑아서 사용하는,3
저같은 귀차니스트에게 딱이라 생각했어요,3
눈에 들어가면 너무 따갑고,0
따갑지 않아서,3
너무 죠아씁니다,4
깨끗하게 클렌징합시댜요,3
피부를 맑고 깨끗하게 가꿔주는,4
확실히 피부결부터 정돈되는게 보여서,4
넝 조아용,4
미세먼지 그리고 초미세먼지까지 안녕!!!!!!!!,4
`다른 제품과 비교하여 이 제품만이 가지고 있는 의미있는 특이점`은 바로 칙칙뿌리면 미세먼지가 뚝뚝!! 떨어진다는 점 !!,3
너무 간편하게,4
깨끗하게 쓸 수 있다는 것이,3
개인적으로 제품에서 가장 마음에 들었던 점이에용,4
추천합니당 !,3
끈적이지 않는,3
여름에 사용하기 너무 좋은,4
`다른 제품과 비교하여 이 제품만이 가지고 있는 의미있는 특이점`이에요,4
가장 마음에 들었던 점은,4
순하디 순한,4
추천드립니다,3
안심 성분이라는 점,3
미스트의 편리함과,3
위생에도 탁월,4
뒤집어 뿌려도 잘 나오는 분사력으로,3
등케어도 OK!랍니다,3
끈적임 없는,3
촉촉한 제형,3
가장 마음에 들어요,4
머리부터 발끝까지 케어가능한데,3
간편하게,3
전신을 케어할 수 있다는 점,3
`다른 제품과 비교하여 이 제품만이 가지고 있는 의미있는 특이점`이라고 생각합니다,3
가장 마음에 들었던 점도,4
전신케어가 가능하다는 점이었어요!!,3
추천드려요,3
백탁없이,3
촉촉하게 잘 발려서,4
너무 좋았다,4
향부터가 너무 좋아서,4
비타민냄새 폴폴,3
"고농축,",3
고보습,3
촉촉한,3
부드러운 발림성으로,3
끈적임 없는,3
집에서 편하게 피부 관리 가능한,4
다 공감가는 장점들이에요,4
찰랑이고,3
윤기나는 머리로,4
자신있기에,3
성분들 정말 착하네요,4
안심,3
두피 케어 가능,3
당김 없는,3
촉촉한 수분 부여,3
청량하고,3
편안한,3
특별하게 블렌딩한 향,3
완전 간편,4
촉촉함 더해주는,3
피부도 챙기면서,3
시간도 단축시켜주는,3
아주 효녀템,3
sns대란템이랍니다 !!,4
에스테틱대란템,4
셀룰라이트없애는,3
아주 유명해요!!,4
너무 편하고,4
가장 마음에 들었던 점입니다,4
추천해요,3
피부에 광채가,4
"밀착력이 좋으며,",3
수분 전달력이 높아용,3
"피부를 매끄럽게 가꾸어주며,",3
보습/탄력에 좋답니다,3
넉넉한 에센스 용량으로,3
얼굴 뿐만 아니라 몸 전체에도 사용할 수 있어서,3
쌩얼로도 사진 이제 부끄럽지않아 ㅠ,3
장점은 민감성피부에도 잘맞는다는것,4
단점은 솜에 묻혀서 쓰다보니 용량이 넘 팍팍 없어지고있어,1
아쉽다는 것입니다 ㅠㅅㅜ,1
완전 짐승용량인,4
미세먼지까지 꼼꼼하게 클렌징해줘서,3
너무 좋아요!,4
이 제품만이 가지고 있는 의미있는 특이점`!!,3
가장 마음에 들었던 점,4
추천드려요,3
효과대박쓰,4
사용감도 끈적임 없이 가벼워서,3
여름에도 바르기 좋을 것 같아요,3
피부의 미세한 굴곡을 따라 들뜸없이 녹아들어,3
내 피부 같은 편안한 에어리웨이링!,3
"견고한 피부 표현을 돕는 듀얼 터치 퍼프,",3
컨실러 없이도 무결점 피부 표현 완성!,3
빠르게 뭉침없이 밀착력 UP!,3
두드릴수록 커버력 UP!,4
미세하게 분산된 파우더가,3
강력한 밀착력 선사!,4
끈적임 없고,3
가볍고,3
산뜻하게 밀착되어,3
하루 종일 편안한 베이스 메이크업 선사!,3
"묻어남 ZERO,",3
바르는 순간 느껴지는 빠른 픽싱력 효과 !,3
바르는 순간 착!,3
40시간 밀착 래스팅,3
바르는 순간 얇게 고정!,3
끈적임 없고,3
산뜻하게 밀착되어,3
하루 종일 편안한 베이스 메이크업을 선사한다!,3
"한 콧으로 본드처럼 착,",3
묻어남 ZERO!,3
"하루종일 편안한 에어리웨어링,",3
끈적임 ZERO!,3
"묶을 필요도 없고,",3
풀릴 필요없는,3
신축성이 좋아서,3
발이 더 편하다는 점,3
이 제품만이 가지고 있는 의미있는 특이점이 아닐까 싶어요,4
개인적으로 제품에서 가장 마음에 들었던 점,4
역시 묶을필요가 없다는 점~!,4
추천드려욥,3
미세먼지에서 피부보호하자구욧 ㅎㅎ,4
피부케어에 아주 탁월,4
엄선된 원료로 만들어진,3
믿을수있는,3
최고,4
가장 마음에 들었던 점인,4
인생,4
물광피부가 가능해지기 때문이에욧,3
넘 죠아,4
추천드려요,3
완벽커버가능 !!,4
티안나조!!!,4
"티도 잘 나지 않고,",3
뾰루지도 빨리 진정이 되어서,3
좋았습니다.,3
이 제품만이 가지고 있는 의미있는 특이점인,4
완벽커버가능~~,4
가장 마음에 들었던 점이에요,4
추천드려용,3
의미있는 특이점,3
밀봉이 잘되어있다는점 !!,4
유해물질차단,3
빨리 진정시키기 위해서 등등,3
좋았던 점은,3
"티도 잘 나지 않고,",3
뾰루지도 빨리 진정이 되어서,3
좋았다는거죠 .,3
가장 마음에 들었던 점은,4
얇은 테두리에,3
진짜 붙인듯 안붙인듯 티가 안난다는점이에용,4
추천드려요 !!,4
10초만에 바르고~ 마르고~ 흡수까지 다 되서,3
완전 간편하다구용,4
사용이 간편해서,3
너무 좋고,4
이 제품만이 가지고 있는 의미있는 특이점이 바로 10초만에 풋케어가 가능하다는게 아닐까 생각해요,3
너무 좋아서,3
너무 잘쓰고있는,4
너무 잘 클렌징되구,4
쫀쫀해오!,3
순한성분이라는,3
어린이부터 어른까지 사용할 수 있는,3
민감한 피부에도 편안하게 쓸 수 있는,3
순하디순한,4
여린피부를 깨끗하게 지켜주는,3
와플모양의,3
피부 노폐물이랑 선스크린을 잔여감없이,3
순하게 지워주면서도,3
촉촉하게 피부를 지켜줘요,3
개존잼😆,4
예전만큼 존좋 아니라서,1
안 보려고 했는데,1
평이 하도 좋아서,4
핵꿀잼!,4
요긴하게 사용중인,3
추천,3
#두피세정 부터  #두피보습 까지,3
청량하고,3
부드럽게 케어해주니,4
효과적으로  건강한 모발로  관리할수 있을꺼 같아요.,3
허리와 등이  편안해  진거 같아요 😁,4
몸이 아펏는데,1
덕에  습관도  바뀌고,3
다리부종도 덜하고,3
몸도 안 아프더라구요.,3
안쓸이유가 없네요,3
역시  탁월한 선택이였어💯,4
보습효과가 뛰어난,4
고보습,3
고영양크림으로,3
피부 장벽을  강화하여,3
끈적임없이,3
촉촉하고,3
부드럽게,3
장시간 보습력을  유지해 준답니다 ♥,4
안심하고 사용🌿,4
고급스러운 패키지  디자인으로,3
#출산선물 로도  좋을꺼 같아요.,3
알면 좋은,3
추천★,3
감탄스러운 볼거리와,4
꼭 한번 들려보세요,4
인생사진 최고의 스팟을,4
너무 좋아.....,4
좋아하고,3
"다른 식의 삶도 가능하다,",3
누구나 자재하다라는 걸 보여주는 사람들이 많이 산다.,3
#필수템,4
추천 !! ㅎㅎ,4
한번도 안 써본 사람은 있지만 한번만 써본 사람은 없을 정도로..,4
가격은 조금 비싸지만,1
역시 달라~,3
잘 팔리는 이유를 알겠더라고요^^,4
안심하며 사용하죠^^,4
입안이 얼얼함도 없고..,3
음식을 먹어도 맛도 잘 느껴지고..,3
입안을 건조하지 않게 해줘,3
입냄새를 개선해줘..,3
상쾌함도 더해지고..,3
입 속 자신감으로..,3
입 냄새도 줄어,3
개선되니,3
#직장인 필수품으로,4
챙겨줘도 좋을듯해서,3
나도 한번~?!^^ .,4
계속 끌리네용ㅎㅎㅎ,4
고보습효과 좋아요ㅋ,4
촉촉해요ㅋ,3
향균 피부진정 등의 효과로,3
내 취향저격,3
빛축제 분위기 좋고..,3
#EDM 으로 분위기 업시켜주니,3
저절로 #힐링 ♡,4
가족나들이로 정말 좋은,4
쏘굿~,4
강추👍,4
저자극,3
저자극,3
세정력 떨어질 줄 알았는데..,3
세정력도 우수하고,3
세안후 당김없이,3
촉촉~ 해요,3
바디케어에도 굿~,3
흡수력이 가장 좋고,4
노폐물제거 효과 우수하고,3
부드러운 피부결로,3
촉촉해진 이 느낌~~,4
좋아용,3
핫한,3
잘 사용하고 있는,3
아주 딱 맞는,4
♡ 놀이 즐겁게,4
영어 한글 숫자 공부도 시켜주고,3
호기심과 궁금증도 충족되요~,3
지루함없이 놀이가능해요~,3
무게도 가벼워,3
"디자인, 색감 또한 촌스럽지 않아",3
어디에도 잘어울려,4
아이방인테리어 효과도 있어요,3
찢어지지 않고,3
물에 쉽게 젖지도 않아,3
놀잇감으로 굿이예요^^,4
똑똑한,3
괜찮죠~?!^^,4
#조카선물 로 딱 좋더라구요~~~,4
여심저격,3
날씨도 좋고,3
핫플레이스 ..,3
좋아용^^,4
베이커리와 커피까지 맛있는데..,3
이렇게 분위기까지 좋고~~~,4
주차공간도 넓으니까,3
자주 찾게 되네요:),3
반해버렸어요~~ 😍,4
끈적임이 있지 않을까 싶었는데..,1
